tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,45.0,5.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.557283,38
1.0,45.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.357283,34
1.0,45.0,6.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.157283,31
1.0,45.0,6.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.957283,29
1.0,45.0,6.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-26.757283,27
1.0,45.0,6.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-27.557283,26
1.0,45.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-28.357283,24
1.0,45.0,7.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.157283,23
1.0,45.0,7.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.957283,22
1.0,45.0,7.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.757283,21
1.0,45.0,7.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-31.557283,21
1.0,45.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-32.357283,20
1.0,45.0,8.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.157283,19
1.0,45.0,8.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.957283,19
1.0,45.0,8.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-34.757283,18
1.0,45.0,8.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-35.557283,18
1.0,45.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-36.357283,18
1.0,45.0,9.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.157283,17
1.0,45.0,9.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.957283,17
1.0,45.0,9.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-38.757283,17
1.0,45.0,9.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-39.557283,16
1.0,45.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-40.357283,16
1.0,45.0,10.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.157283,16
1.0,45.0,10.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.957283,16
1.0,45.0,10.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-42.757283,15
1.0,45.0,10.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-43.557283,15
1.0,45.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-44.357283,15
1.0,45.0,11.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.157283,15
1.0,45.0,11.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.957283,15
1.0,45.0,11.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-46.757283,15
1.0,45.0,11.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-47.557283,14
1.0,45.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-48.357283,14
1.0,45.0,12.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.157283,14
1.0,45.0,12.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.957283,14
1.0,45.0,12.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-50.757283,14
1.0,45.0,12.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-51.557283,14
1.0,45.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-52.357283,14
1.0,45.0,13.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.157283,14
1.0,45.0,13.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.957283,14
1.0,45.0,13.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-54.757283,14
1.0,45.0,13.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-55.557283,13
1.0,45.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-56.357283,13
1.0,45.0,14.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.157283,13
1.0,45.0,14.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.957283,13
1.0,45.0,14.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-58.757283,13
1.0,45.0,14.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-59.557283,13
1.0,45.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-60.357283,13
1.0,45.0,15.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.157283,13
1.0,45.0,15.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.957283,13
1.0,45.0,15.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-62.757283,13
1.0,45.0,15.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-63.557283,13
1.0,45.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.357283,13
1.0,45.0,16.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.157283,13
1.0,45.0,16.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.957283,13
1.0,45.0,16.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.757283,13
1.0,45.0,16.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-67.557283,13
1.0,45.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-68.357283,13
1.0,45.0,17.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.157283,13
1.0,45.0,17.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.957283,13
1.0,45.0,17.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.757283,13
1.0,45.0,17.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-71.557283,13
1.0,45.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.357283,13
1.0,45.0,18.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.157283,13
1.0,45.0,18.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.957283,13
1.0,45.0,18.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-74.757283,13
1.0,45.0,18.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.557283,13
1.0,45.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-76.357283,13
1.0,45.0,19.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.157283,13
1.0,45.0,19.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.957283,13
1.0,45.0,19.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-78.757283,13
1.0,45.0,19.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.557283,13
1.0,45.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-80.357283,13
1.0,45.0,20.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.157283,13
1.0,45.0,20.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.957283,13
1.0,45.0,20.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-82.757283,13
1.0,45.0,20.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-83.557283,13
1.0,45.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-84.357283,13
1.0,45.0,21.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.157283,13
1.0,45.0,21.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.957283,13
1.0,45.0,21.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-86.757283,13
1.0,45.0,21.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-87.557283,13
1.0,45.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.357283,13
1.0,45.0,22.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-89.157283,13
1.0,45.0,22.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-89.957283,13
1.0,45.0,22.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-90.757283,13
1.0,45.0,22.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-91.557283,13
1.0,45.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-92.357283,13
1.0,45.0,23.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-93.157283,13
1.0,45.0,23.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-93.957283,13
1.0,45.0,23.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-94.757283,13
1.0,45.0,23.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-95.557283,14
1.0,45.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-96.357283,14
1.0,45.0,24.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-97.157283,14
1.0,45.0,24.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-97.957283,14
1.0,45.0,24.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-98.757283,14
1.0,45.0,24.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-99.557283,14
1.0,45.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-100.357283,14
1.0,45.0,25.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-101.157283,14
1.0,45.0,25.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-101.957283,14
1.0,45.0,25.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.757283,14
1.0,45.0,25.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-103.557283,14
1.0,45.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-104.357283,14
1.0,45.0,26.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-105.157283,15
1.0,45.0,26.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-105.957283,15
1.0,45.0,26.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-106.757283,15
1.0,45.0,26.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-107.557283,15
1.0,45.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-108.357283,15
1.0,45.0,27.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-109.157283,15
1.0,45.0,27.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-109.957283,15
1.0,45.0,27.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-110.757283,15
1.0,45.0,27.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-111.557283,16
1.0,45.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-112.357283,16
1.0,45.0,28.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-113.157283,16
1.0,45.0,28.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-113.957283,16
1.0,45.0,28.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-114.757283,16
1.0,45.0,28.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-115.557283,16
1.0,45.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-116.357283,17
1.0,45.0,29.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.157283,17
1.0,45.0,29.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.957283,17
1.0,45.0,29.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-118.757283,17
1.0,45.0,29.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-119.557283,18
1.0,45.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-120.357283,18
1.0,45.0,30.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-121.157283,18
1.0,45.0,30.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-121.957283,19
1.0,45.0,30.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-122.757283,19
1.0,45.0,30.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-123.557283,19
1.0,45.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-124.357283,20
1.0,45.0,31.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-125.157283,20
1.0,45.0,31.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-125.957283,21
1.0,45.0,31.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-126.757283,21
1.0,45.0,31.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-127.557283,22
1.0,45.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-128.357283,22
1.0,45.0,32.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-129.157283,23
1.0,45.0,32.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-129.957283,23
1.0,45.0,32.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-130.757283,24
1.0,45.0,32.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-131.557283,25
1.0,45.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-132.357283,26
1.0,45.0,33.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-133.157283,27
1.0,45.0,33.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-133.957283,28
1.0,45.0,33.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-134.757283,30
1.0,45.0,33.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-135.557283,31
1.0,45.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-136.357283,33
1.0,45.0,34.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-137.157283,35
1.0,45.0,34.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-137.957283,38
1.0,45.0,34.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-138.757283,41
1.0,45.0,34.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-139.557283,45
1.0,45.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-140.357283,50
1.0,45.0,35.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-141.157283,57
1.0,45.0,35.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-141.957283,67
1.0,45.0,35.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-142.757283,82
1.0,45.0,35.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-143.557283,107
1.0,45.0,36.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-144.357283,161
1.0,45.0,36.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-145.157283,381
1.0,45.0,36.4,1.0061,1.0061,1.0061,1.0061,0.0156,0.0156,0.0156,0.0156,-145.95842,209
1.0,45.0,36.6,1.0194,1.0194,1.0194,1.0194,0.0485,0.0485,0.0485,0.0485,-146.768628,77
1.0,45.0,36.8,1.0326,1.0326,1.0326,1.0326,0.0802,0.0802,0.0802,0.0802,-147.589432,42
1.0,45.0,37.0,1.0459,1.0459,1.0459,1.0459,0.1108,0.1108,0.1108,0.1108,-148.420827,35
1.0,45.0,37.2,1.0591,1.0591,1.0591,1.0591,0.1404,0.1404,0.1404,0.1404,-149.262805,31
1.0,45.0,37.4,1.0723,1.0723,1.0723,1.0723,0.1689,0.1689,0.1689,0.1689,-150.115349,27
1.0,45.0,37.6,1.0854,1.0854,1.0854,1.0854,0.1964,0.1964,0.1964,0.1964,-150.978441,24
1.0,45.0,37.8,1.0986,1.0986,1.0986,1.0986,0.2229,0.2229,0.2229,0.2229,-151.852059,21
1.0,45.0,38.0,1.1117,1.1117,1.1117,1.1117,0.2484,0.2484,0.2484,0.2484,-152.736175,20
1.0,45.0,38.2,1.1248,1.1248,1.1248,1.1248,0.2729,0.2729,0.2729,0.2729,-153.630761,18
1.0,45.0,38.4,1.1378,1.1378,1.1378,1.1378,0.2965,0.2965,0.2965,0.2965,-154.535783,17
1.0,45.0,38.6,1.1508,1.1508,1.1508,1.1508,0.3191,0.3191,0.3191,0.3191,-155.451207,15
1.0,45.0,38.8,1.1637,1.1637,1.1637,1.1637,0.3409,0.3409,0.3409,0.3409,-156.376996,15
1.0,45.0,39.0,1.1766,1.1766,1.1766,1.1766,0.3618,0.3618,0.3618,0.3618,-157.313111,14
1.0,45.0,39.2,1.1894,1.1894,1.1894,1.1894,0.3818,0.3818,0.3818,0.3818,-158.259512,13
1.0,45.0,39.4,1.2022,1.2022,1.2022,1.2022,0.401,0.401,0.401,0.401,-159.216157,12
1.0,45.0,39.6,1.2149,1.2149,1.2149,1.2149,0.4194,0.4194,0.4194,0.4194,-160.183002,12
1.0,45.0,39.8,1.2276,1.2276,1.2276,1.2276,0.437,0.437,0.437,0.437,-161.160003,11
1.0,46.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,46.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,46.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,46.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1.0,46.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
1.0,46.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3474
1.0,46.0,-3.8,0.033,0.033,0.033,0.033,0.0321,0.0321,0.0321,0.0321,-0.013281,48
1.0,46.0,-3.6,0.0652,0.0652,0.0652,0.0652,0.0614,0.0614,0.0614,0.0614,-0.052631,25
1.0,46.0,-3.4,0.0964,0.0964,0.0964,0.0964,0.0881,0.0881,0.0881,0.0881,-0.117329,14
1.0,46.0,-3.2,0.1268,0.1268,0.1268,0.1268,0.1124,0.1124,0.1124,0.1124,-0.20668,14
1.0,46.0,-3.0,0.1564,0.1564,0.1564,0.1564,0.1346,0.1346,0.1346,0.1346,-0.320022,12
1.0,46.0,-2.8,0.1852,0.1852,0.1852,0.1852,0.1547,0.1547,0.1547,0.1547,-0.456729,11
1.0,46.0,-2.6,0.2134,0.2134,0.2134,0.2134,0.1729,0.1729,0.1729,0.1729,-0.61621,10
1.0,46.0,-2.4,0.2408,0.2408,0.2408,0.2408,0.1894,0.1894,0.1894,0.1894,-0.797915,9
1.0,46.0,-2.2,0.2676,0.2676,0.2676,0.2676,0.2042,0.2042,0.2042,0.2042,-1.00133,9
1.0,46.0,-2.0,0.2939,0.2939,0.2939,0.2939,0.2176,0.2176,0.2176,0.2176,-1.225974,8
1.0,46.0,-1.8,0.3196,0.3196,0.3196,0.3196,0.2295,0.2295,0.2295,0.2295,-1.471401,8
1.0,46.0,-1.6,0.3448,0.3448,0.3448,0.3448,0.24,0.24,0.24,0.24,-1.737191,7
1.0,46.0,-1.4,0.3695,0.3695,0.3695,0.3695,0.2493,0.2493,0.2493,0.2493,-2.022951,7
1.0,46.0,-1.2,0.3938,0.3938,0.3938,0.3938,0.2574,0.2574,0.2574,0.2574,-2.328317,7
1.0,46.0,-1.0,0.4177,0.4177,0.4177,0.4177,0.2643,0.2643,0.2643,0.2643,-2.652943,7
1.0,46.0,-0.8,0.4412,0.4412,0.4412,0.4412,0.2701,0.2701,0.2701,0.2701,-2.996513,7
1.0,46.0,-0.6,0.4643,0.4643,0.4643,0.4643,0.2749,0.2749,0.2749,0.2749,-3.358729,7
1.0,46.0,-0.4,0.4871,0.4871,0.4871,0.4871,0.2786,0.2786,0.2786,0.2786,-3.739323,6
1.0,46.0,-0.2,0.5096,0.5096,0.5096,0.5096,0.2813,0.2813,0.2813,0.2813,-4.138045,6
1.0,46.0,0.0,0.5319,0.5319,0.5319,0.5319,0.283,0.283,0.283,0.283,-4.554671,6
1.0,46.0,0.2,0.5539,0.5539,0.5539,0.5539,0.2836,0.2836,0.2836,0.2836,-4.988998,6
1.0,46.0,0.4,0.5757,0.5757,0.5757,0.5757,0.2833,0.2833,0.2833,0.2833,-5.44084,7
1.0,46.0,0.6,0.5973,0.5973,0.5973,0.5973,0.282,0.282,0.282,0.282,-5.910029,7
1.0,46.0,0.8,0.6187,0.6187,0.6187,0.6187,0.2797,0.2797,0.2797,0.2797,-6.396411,7
1.0,46.0,1.0,0.6399,0.6399,0.6399,0.6399,0.2763,0.2763,0.2763,0.2763,-6.899844,7
1.0,46.0,1.2,0.661,0.661,0.661,0.661,0.2719,0.2719,0.2719,0.2719,-7.420195,7
1.0,46.0,1.4,0.6819,0.6819,0.6819,0.6819,0.2663,0.2663,0.2663,0.2663,-7.957339,7
1.0,46.0,1.6,0.7026,0.7026,0.7026,0.7026,0.2597,0.2597,0.2597,0.2597,-8.511157,8
1.0,46.0,1.8,0.7233,0.7233,0.7233,0.7233,0.2519,0.2519,0.2519,0.2519,-9.081536,8
1.0,46.0,2.0,0.7438,0.7438,0.7438,0.7438,0.2429,0.2429,0.2429,0.2429,-9.668367,8
1.0,46.0,2.2,0.7642,0.7642,0.7642,0.7642,0.2328,0.2328,0.2328,0.2328,-10.271547,9
1.0,46.0,2.4,0.7844,0.7844,0.7844,0.7844,0.2214,0.2214,0.2214,0.2214,-10.890976,9
1.0,46.0,2.6,0.8045,0.8045,0.8045,0.8045,0.2087,0.2087,0.2087,0.2087,-11.526557,10
1.0,46.0,2.8,0.8245,0.8245,0.8245,0.8245,0.1947,0.1947,0.1947,0.1947,-12.178196,11
1.0,46.0,3.0,0.8444,0.8444,0.8444,0.8444,0.1793,0.1793,0.1793,0.1793,-12.8458,12
1.0,46.0,3.2,0.8642,0.8642,0.8642,0.8642,0.1625,0.1625,0.1625,0.1625,-13.529276,13
1.0,46.0,3.4,0.8839,0.8839,0.8839,0.8839,0.1443,0.1443,0.1443,0.1443,-14.228531,15
1.0,46.0,3.6,0.9034,0.9034,0.9034,0.9034,0.1245,0.1245,0.1245,0.1245,-14.943465,16
1.0,46.0,3.8,0.9228,0.9228,0.9228,0.9228,0.1032,0.1032,0.1032,0.1032,-15.673976,18
1.0,46.0,4.0,0.9421,0.9421,0.9421,0.9421,0.0803,0.0803,0.0803,0.0803,-16.419955,22
1.0,46.0,4.2,0.9612,0.9612,0.9612,0.9612,0.0557,0.0557,0.0557,0.0557,-17.181284,36
1.0,46.0,4.4,0.9801,0.9801,0.9801,0.9801,0.0296,0.0296,0.0296,0.0296,-17.957835,66
1.0,46.0,4.6,0.9989,0.9989,0.9989,0.9989,0.0017,0.0017,0.0017,0.0017,-18.749469,667
1.0,46.0,4.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-19.549444,156
1.0,46.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-20.349444,87
1.0,46.0,5.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.149444,63
1.0,46.0,5.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.949444,50
1.0,46.0,5.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-22.749444,43
1.0,46.0,5.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.549444,37
1.0,46.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.349444,34
1.0,46.0,6.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.149444,31
1.0,46.0,6.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.949444,28
1.0,46.0,6.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-26.749444,27
1.0,46.0,6.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-27.549444,25
1.0,46.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-28.349444,24
1.0,46.0,7.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.149444,23
1.0,46.0,7.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.949444,22
1.0,46.0,7.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.749444,21
1.0,46.0,7.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-31.549444,20
1.0,46.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-32.349444,20
1.0,46.0,8.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.149444,19
1.0,46.0,8.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.949444,19
1.0,46.0,8.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-34.749444,18
1.0,46.0,8.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-35.549444,18
1.0,46.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-36.349444,17
1.0,46.0,9.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.149444,17
1.0,46.0,9.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.949444,17
1.0,46.0,9.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-38.749444,16
1.0,46.0,9.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-39.549444,16
1.0,46.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-40.349444,16
1.0,46.0,10.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.149444,16
1.0,46.0,10.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.949444,15
1.0,46.0,10.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-42.749444,15
1.0,46.0,10.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-43.549444,15
1.0,46.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-44.349444,15
1.0,46.0,11.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.149444,15
1.0,46.0,11.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.949444,14
1.0,46.0,11.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-46.749444,14
1.0,46.0,11.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-47.549444,14
1.0,46.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-48.349444,14
1.0,46.0,12.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.149444,14
1.0,46.0,12.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.949444,14
