Ubar,Actual_Mu,Predicted_Mu,Actual_Phase,Predicted_Phase,Delta_Mu
25,1.0500000000000003,1.0552763819095476,0.0,1,-0.0052763819095473785
25,22.95,22.763819095477384,0.0,0,0.18618090452261526
25,27.35,27.28643216080402,1.0,0,0.06356783919598286
25,46.650000000000006,46.58291457286432,1.0,0,0.06708542713568733
25,53.650000000000006,53.81909547738693,0.0,1,-0.1690954773869251
